nwb_path,session_start_time,subject_id,num_good_units,num_units,device,is_single_shank,is_v1_probe,most_common_area,brain_region
sub-KS042/sub-KS042_ses-8c552ddc-813e-4035-81cc-3971b57efe65_behavior+ecephys+image.nwb,2020-11-23 18:42:36.343000+00:00,KS042,100,750,probe00,True,True,PIR,
sub-KS042/sub-KS042_ses-8c552ddc-813e-4035-81cc-3971b57efe65_behavior+ecephys+image.nwb,2020-11-23 18:42:36.343000+00:00,KS042,24,305,probe01,True,True,PAG,
sub-KS042/sub-KS042_ses-07dc4b76-5b93-4a03-82a0-b3d9cc73f412_behavior+ecephys+image.nwb,2020-11-24 19:58:05.975000+00:00,KS042,51,320,probe00,True,True,MRN,
sub-KS042/sub-KS042_ses-07dc4b76-5b93-4a03-82a0-b3d9cc73f412_behavior+ecephys+image.nwb,2020-11-24 19:58:05.975000+00:00,KS042,60,545,probe01,True,True,MRN,
sub-NYU-21/sub-NYU-21_ses-ebe2efe3-e8a1-451a-8947-76ef42427cc9_behavior+ecephys+image.nwb,2020-08-19 12:43:13.897987-04:00,NYU-21,29,287,probe00,True,True,CP,
sub-NYU-21/sub-NYU-21_ses-ebe2efe3-e8a1-451a-8947-76ef42427cc9_behavior+ecephys+image.nwb,2020-08-19 12:43:13.897987-04:00,NYU-21,33,327,probe01,True,True,AMd,
sub-NYU-21/sub-NYU-21_ses-8c33abef-3d3e-4d42-9f27-445e9def08f9_behavior+ecephys+image.nwb,2020-08-13 12:03:36.351962-04:00,NYU-21,103,659,probe01,True,True,VPL,
sub-UCLA035/sub-UCLA035_ses-f99ac31f-171b-4208-a55d-5644c0ad51c3_behavior+ecephys+image.nwb,2022-02-24 16:24:03.301416-08:00,UCLA035,233,1017,probe00,True,True,DP,
sub-UCLA035/sub-UCLA035_ses-6f36868f-5cc1-450c-82fa-6b9829ce0cfe_behavior+ecephys+image.nwb,2022-02-18 16:13:34.602399-08:00,UCLA035,24,312,probe00,True,True,RSPd5,
sub-UCLA035/sub-UCLA035_ses-6f36868f-5cc1-450c-82fa-6b9829ce0cfe_behavior+ecephys+image.nwb,2022-02-18 16:13:34.602399-08:00,UCLA035,80,879,probe01,True,True,CP,
sub-DY-010/sub-DY-010_ses-931a70ae-90ee-448e-bedb-9d41f3eda647_behavior+ecephys+image.nwb,2020-01-28 11:34:01.365875-08:00,DY_010,62,601,probe00,True,True,LGd-co,
sub-DY-010/sub-DY-010_ses-02fbb6da-3034-47d6-a61b-7d06c796a830_behavior+ecephys+image.nwb,2020-01-29 14:24:50.260617-08:00,DY_010,75,442,probe00,True,True,PO,
sub-DY-010/sub-DY-010_ses-bb6a5aae-2431-401d-8f6a-9fdd6de655a9_behavior+ecephys+image.nwb,2020-01-24 14:20:24.754006-08:00,DY_010,65,323,probe00,True,True,MD,
sub-DY-010/sub-DY-010_ses-90d1e82c-c96f-496c-ad4e-ee3f02067f25_behavior+ecephys+image.nwb,2020-01-23 14:35:49.539303-08:00,DY_010,65,409,probe00,True,True,VISp5,
sub-DY-010/sub-DY-010_ses-4fa70097-8101-4f10-b585-db39429c5ed0_behavior+ecephys+image.nwb,2020-01-21 14:40:18.494392-08:00,DY_010,88,369,probe00,True,True,VPM,
sub-SWC-058/sub-SWC-058_ses-9545aa05-3945-4054-a5c3-a259f7209d61_behavior+ecephys+image.nwb,2020-12-10 17:19:07.611737+00:00,SWC_058,13,464,probe00,True,True,MDRNv,
sub-SWC-058/sub-SWC-058_ses-9545aa05-3945-4054-a5c3-a259f7209d61_behavior+ecephys+image.nwb,2020-12-10 17:19:07.611737+00:00,SWC_058,33,531,probe01,True,True,ANcr1,
sub-SWC-058/sub-SWC-058_ses-3638d102-e8b6-4230-8742-e548cd87a949_behavior+ecephys+image.nwb,2020-12-07 16:43:05.826338+00:00,SWC_058,72,522,probe01,True,True,PoT,
sub-SWC-058/sub-SWC-058_ses-d3a2b25e-46d3-4f0b-ade6-4e32255f4c35_behavior+ecephys+image.nwb,2020-12-09 16:37:24.379056+00:00,SWC_058,6,265,probe00,True,True,IRN,
sub-SWC-058/sub-SWC-058_ses-d3a2b25e-46d3-4f0b-ade6-4e32255f4c35_behavior+ecephys+image.nwb,2020-12-09 16:37:24.379056+00:00,SWC_058,16,397,probe01,True,True,COPY,
sub-SWC-058/sub-SWC-058_ses-f1db6257-85ef-4385-b415-2d078ec75df2_behavior+ecephys+image.nwb,2020-12-08 16:37:47.025234+00:00,SWC_058,28,422,probe00,True,True,arb,
sub-SWC-058/sub-SWC-058_ses-f1db6257-85ef-4385-b415-2d078ec75df2_behavior+ecephys+image.nwb,2020-12-08 16:37:47.025234+00:00,SWC_058,21,507,probe01,True,True,COPY,
sub-DY-011/sub-DY-011_ses-cf43dbb1-6992-40ec-a5f9-e8e838d0f643_behavior+ecephys+image.nwb,2020-02-08 11:18:59.265577-08:00,DY_011,30,205,probe00,True,True,MOp5,
sub-DY-011/sub-DY-011_ses-741979ce-3f10-443a-8526-2275620c8473_behavior+ecephys+image.nwb,2020-02-07 11:10:45.986525-08:00,DY_011,60,363,probe00,True,True,AV,
sub-DY-011/sub-DY-011_ses-36280321-555b-446d-9b7d-c2e17991e090_behavior+ecephys+image.nwb,2020-02-01 15:49:28.905174-08:00,DY_011,49,319,probe00,True,True,MOs6a,
sub-DY-011/sub-DY-011_ses-7bee9f09-a238-42cf-b499-f51f765c6ded_behavior+ecephys+image.nwb,2020-01-31 14:58:40.152095-08:00,DY_011,73,439,probe00,True,True,CP,
sub-KS051/sub-KS051_ses-4503697e-af44-47d9-898d-4924be990240_behavior+ecephys+image.nwb,2021-05-12 17:44:59+01:00,KS051,26,242,probe01,True,True,ACB,
sub-KS051/sub-KS051_ses-7082d8ff-255a-47d7-a839-bf093483ec30_behavior+ecephys.nwb,2021-05-13 14:26:53+01:00,KS051,8,165,probe00,True,True,SI,
sub-KS051/sub-KS051_ses-7082d8ff-255a-47d7-a839-bf093483ec30_behavior+ecephys.nwb,2021-05-13 14:26:53+01:00,KS051,42,257,probe01,True,True,MOp5,
sub-KS051/sub-KS051_ses-0a018f12-ee06-4b11-97aa-bbbff5448e9f_behavior+ecephys+image.nwb,2021-05-11 14:24:53+01:00,KS051,89,530,probe00,True,True,LP,
sub-NR-0021/sub-NR-0021_ses-e0928e11-2b86-4387-a203-80c77fab5d52_behavior+ecephys+image.nwb,2022-07-08 12:03:47.876093-07:00,NR_0021,21,137,probe00,True,True,SCiw,
sub-NR-0021/sub-NR-0021_ses-e0928e11-2b86-4387-a203-80c77fab5d52_behavior+ecephys+image.nwb,2022-07-08 12:03:47.876093-07:00,NR_0021,35,325,probe01,True,True,SUB,
sub-NR-0021/sub-NR-0021_ses-1ca83b26-30fc-4350-a616-c38b7d00d240_behavior+ecephys+image.nwb,2022-06-30 13:52:49.148628-07:00,NR_0021,62,398,probe00,True,True,MRN,
sub-NR-0021/sub-NR-0021_ses-1ca83b26-30fc-4350-a616-c38b7d00d240_behavior+ecephys+image.nwb,2022-06-30 13:52:49.148628-07:00,NR_0021,4,95,probe01,True,True,SSs6a,
sub-NR-0021/sub-NR-0021_ses-27ef44c0-acb2-4220-b776-477d0d5abd35_behavior+ecephys+image.nwb,2022-06-28 12:41:04.697544-07:00,NR_0021,37,344,probe00,True,True,CA3,
sub-NR-0021/sub-NR-0021_ses-27ef44c0-acb2-4220-b776-477d0d5abd35_behavior+ecephys+image.nwb,2022-06-28 12:41:04.697544-07:00,NR_0021,115,642,probe01,True,True,PIR,
sub-ZFM-01936/sub-ZFM-01936_ses-3f6e25ae-c007-4dc3-aa77-450fd5705046_behavior+ecephys+image.nwb,2021-01-24 13:04:17+00:00,ZFM-01936,117,755,probe00,True,True,AON,
sub-ZFM-01936/sub-ZFM-01936_ses-9b5a1754-ac99-4d53-97d3-35c2f6638507_behavior+ecephys+image.nwb,2021-01-22 11:50:56+00:00,ZFM-01936,77,656,probe00,True,True,CP,
sub-ZFM-01936/sub-ZFM-01936_ses-4aa1d525-5c7d-4c50-a147-ec53a9014812_behavior+ecephys+image.nwb,2021-01-20 14:35:58+00:00,ZFM-01936,122,897,probe00,True,True,MOp5,
sub-ZFM-01936/sub-ZFM-01936_ses-2c44a360-5a56-4971-8009-f469fb59de98_behavior+ecephys+image.nwb,2021-01-23 12:13:55+00:00,ZFM-01936,92,458,probe00,True,True,PVT,
sub-ZFM-01936/sub-ZFM-01936_ses-2c44a360-5a56-4971-8009-f469fb59de98_behavior+ecephys+image.nwb,2021-01-23 12:13:55+00:00,ZFM-01936,151,735,probe01,True,True,ACB,
sub-ZFM-01936/sub-ZFM-01936_ses-d0ea3148-948d-4817-94f8-dcaf2342bbbe_behavior+ecephys+image.nwb,2021-01-19 17:15:10+00:00,ZFM-01936,104,509,probe00,True,True,PO,
sub-SWC-042/sub-SWC-042_ses-f9860a11-24d3-452e-ab95-39e199f20a93_behavior+ecephys+image.nwb,2020-07-17 15:32:05.552182+01:00,SWC_042,28,357,probe00,True,True,MGd,
sub-SWC-042/sub-SWC-042_ses-f9860a11-24d3-452e-ab95-39e199f20a93_behavior+ecephys+image.nwb,2020-07-17 15:32:05.552182+01:00,SWC_042,36,263,probe01,True,True,LGv,
sub-SWC-042/sub-SWC-042_ses-66d98e6e-bcd9-4e78-8fbb-636f7e808b29_behavior+ecephys+image.nwb,2020-07-13 18:56:18+01:00,SWC_042,19,293,probe00,True,True,LGv,
sub-UCLA037/sub-UCLA037_ses-bda2faf5-9563-4940-a80f-ce444259e47b_behavior+ecephys+image.nwb,2022-02-10 15:25:25.061359-08:00,UCLA037,154,877,probe00,True,True,ENTm3,
sub-UCLA037/sub-UCLA037_ses-8d316998-28c3-4265-b029-e2ca82375b2f_behavior+ecephys+image.nwb,2022-02-09 16:17:13.568726-08:00,UCLA037,162,734,probe00,True,True,MOp5,
sub-UCLA037/sub-UCLA037_ses-fa8ad50d-76f2-45fa-a52f-08fe3d942345_behavior+ecephys.nwb,2022-02-08 15:55:36.495015-08:00,UCLA037,5,143,probe00,True,True,AHN,
sub-UCLA037/sub-UCLA037_ses-2bdf206a-820f-402f-920a-9e86cd5388a4_behavior+ecephys+image.nwb,2022-02-02 17:13:16.755421-08:00,UCLA037,56,503,probe00,True,True,APN,
sub-UCLA037/sub-UCLA037_ses-2bdf206a-820f-402f-920a-9e86cd5388a4_behavior+ecephys+image.nwb,2022-02-02 17:13:16.755421-08:00,UCLA037,140,751,probe01,True,True,LP,
sub-ibl-witten-18/sub-ibl-witten-18_ses-4ef13091-1bc8-4f32-9619-107bdf48540c_behavior+ecephys+image.nwb,2020-09-02 12:29:50-04:00,ibl_witten_18,28,385,probe00,True,True,SSp-bfd6a,
sub-ibl-witten-18/sub-ibl-witten-18_ses-cae5cd75-55e5-4277-8db3-cf4d6c5ff918_behavior+ecephys+image.nwb,2020-09-01 14:09:23-04:00,ibl_witten_18,69,690,probe00,True,True,CP,
sub-NYU-47/sub-NYU-47_ses-fc43390d-457e-463a-9fd4-b94a0a8b48f5_behavior+ecephys+image.nwb,2021-06-25 15:23:17.129893-04:00,NYU-47,18,588,probe01,True,True,arb,
sub-NYU-47/sub-NYU-47_ses-288bfbf3-3700-4abe-b6e4-130b5c541e61_behavior+ecephys+image.nwb,2021-06-24 15:44:04.820380-04:00,NYU-47,9,129,probe00,True,True,RT,
sub-NYU-47/sub-NYU-47_ses-288bfbf3-3700-4abe-b6e4-130b5c541e61_behavior+ecephys+image.nwb,2021-06-24 15:44:04.820380-04:00,NYU-47,19,516,probe01,True,True,SPVI,
sub-NYU-47/sub-NYU-47_ses-15948667-747b-4702-9d53-354ac70e9119_behavior+ecephys+image.nwb,2021-06-22 14:25:20.389828-04:00,NYU-47,24,379,probe00,True,True,CENT2,
sub-NYU-47/sub-NYU-47_ses-15948667-747b-4702-9d53-354ac70e9119_behavior+ecephys+image.nwb,2021-06-22 14:25:20.389828-04:00,NYU-47,24,351,probe01,True,True,SPVO,
sub-KS055/sub-KS055_ses-872ce8ff-9fb3-485c-be00-bc5479e0095b_behavior+ecephys.nwb,2021-05-03 17:15:07.722000+01:00,KS055,101,817,probe00,True,True,SUB,
sub-KS055/sub-KS055_ses-872ce8ff-9fb3-485c-be00-bc5479e0095b_behavior+ecephys.nwb,2021-05-03 17:15:07.722000+01:00,KS055,160,1137,probe01,True,True,SUB,
sub-KS055/sub-KS055_ses-b22f694e-4a34-4142-ab9d-2556c3487086_behavior+ecephys+image.nwb,2021-05-02 18:59:07.448000+01:00,KS055,65,474,probe00,True,True,VISa5,
sub-KS055/sub-KS055_ses-b22f694e-4a34-4142-ab9d-2556c3487086_behavior+ecephys+image.nwb,2021-05-02 18:59:07.448000+01:00,KS055,187,1100,probe01,True,True,ENTl6a,
sub-DY-013/sub-DY-013_ses-e535fb62-e245-4a48-b119-88ce62a6fe67_behavior+ecephys+image.nwb,2020-03-12 11:27:09.707868-07:00,DY_013,36,826,probe00,True,True,APN,
sub-DY-013/sub-DY-013_ses-e535fb62-e245-4a48-b119-88ce62a6fe67_behavior+ecephys+image.nwb,2020-03-12 11:27:09.707868-07:00,DY_013,33,280,probe01,True,True,int,
sub-DY-013/sub-DY-013_ses-2f63c555-eb74-4d8d-ada5-5c3ecf3b46be_behavior+ecephys+image.nwb,2020-03-06 13:13:20.963671-08:00,DY_013,11,305,probe00,True,True,CUL4 5,
sub-NYU-39/sub-NYU-39_ses-91a3353a-2da1-420d-8c7c-fad2fedfdd18_behavior+ecephys+image.nwb,2021-05-14 10:35:10.088690-04:00,NYU-39,13,199,probe00,True,True,CP,
sub-NYU-39/sub-NYU-39_ses-91a3353a-2da1-420d-8c7c-fad2fedfdd18_behavior+ecephys+image.nwb,2021-05-14 10:35:10.088690-04:00,NYU-39,41,377,probe01,True,True,CP,
sub-NYU-39/sub-NYU-39_ses-35ed605c-1a1a-47b1-86ff-2b56144f55af_behavior+ecephys+image.nwb,2021-05-11 10:32:22.626862-04:00,NYU-39,30,324,probe00,True,True,GPe,
sub-NYU-39/sub-NYU-39_ses-ee212778-3903-4f5b-ac4b-a72f22debf03_behavior+ecephys+image.nwb,2021-05-13 11:03:42.377844-04:00,NYU-39,41,360,probe00,True,True,int,
sub-NYU-39/sub-NYU-39_ses-ee212778-3903-4f5b-ac4b-a72f22debf03_behavior+ecephys+image.nwb,2021-05-13 11:03:42.377844-04:00,NYU-39,59,456,probe01,True,True,PRNr,
sub-NYU-39/sub-NYU-39_ses-fa1f26a1-eb49-4b24-917e-19f02a18ac61_behavior+ecephys+image.nwb,2021-05-12 11:06:24.972443-04:00,NYU-39,19,182,probe00,True,True,BST,
sub-NYU-39/sub-NYU-39_ses-fa1f26a1-eb49-4b24-917e-19f02a18ac61_behavior+ecephys+image.nwb,2021-05-12 11:06:24.972443-04:00,NYU-39,61,558,probe01,True,True,ll,
sub-NYU-39/sub-NYU-39_ses-6ed57216-498d-48a6-b48b-a243a34710ea_behavior+ecephys+image.nwb,2021-05-10 15:33:49.023776-04:00,NYU-39,41,320,probe00,True,True,PO,
sub-NYU-39/sub-NYU-39_ses-6ed57216-498d-48a6-b48b-a243a34710ea_behavior+ecephys+image.nwb,2021-05-10 15:33:49.023776-04:00,NYU-39,41,420,probe01,True,True,PB,
sub-DY-009/sub-DY-009_ses-6668c4a0-70a4-4012-a7da-709660971d7a_behavior+ecephys+image.nwb,2020-03-09 13:58:36.294779-07:00,DY_009,73,626,probe00,True,True,CUL4 5,
sub-DY-009/sub-DY-009_ses-e5c772cd-9c92-47ab-9525-d618b66a9b5d_behavior+ecephys+image.nwb,2020-03-07 11:23:49.243763-08:00,DY_009,44,775,probe00,True,True,arb,
sub-DY-009/sub-DY-009_ses-a19c7a3a-7261-42ce-95d5-1f4ca46007ed_behavior+ecephys+image.nwb,2020-03-06 10:56:19.690196-08:00,DY_009,45,680,probe00,True,True,ICe,
sub-DY-009/sub-DY-009_ses-413a6825-2144-4a50-b3fc-cf38ddd6fd1a_behavior+ecephys+image.nwb,2020-03-05 10:52:46.108285-08:00,DY_009,37,427,probe00,True,True,VISp4,
sub-DY-009/sub-DY-009_ses-30e5937e-e86a-47e6-93ae-d2ae3877ff8e_behavior+ecephys+image.nwb,2020-03-04 10:54:41.009273-08:00,DY_009,83,487,probe00,True,True,MRN,
sub-DY-009/sub-DY-009_ses-158d5d35-a2ab-4a76-87b0-51048c5d5283_behavior+ecephys+image.nwb,2020-03-03 10:33:24.268660-08:00,DY_009,58,423,probe00,True,True,SUB,
sub-DY-009/sub-DY-009_ses-3c851386-e92d-4533-8d55-89a46f0e7384_behavior+ecephys+image.nwb,2020-03-02 10:23:52.857132-08:00,DY_009,50,327,probe00,True,True,ProS,
sub-DY-009/sub-DY-009_ses-3dd347df-f14e-40d5-9ff2-9c49f84d2157_behavior+ecephys+image.nwb,2020-02-29 10:52:14.501750-08:00,DY_009,80,401,probe00,True,True,NPC,
sub-DY-009/sub-DY-009_ses-db4df448-e449-4a6f-a0e7-288711e7a75a_behavior+ecephys+image.nwb,2020-02-27 11:59:23.251760-08:00,DY_009,85,465,probe00,True,True,LP,
sub-SWC-053/sub-SWC-053_ses-032452e9-1886-449d-9c13-0f192572e19f_behavior+ecephys+image.nwb,2020-11-12 18:53:10.045189+00:00,SWC_053,21,243,probe00,True,True,PRE,
sub-SWC-053/sub-SWC-053_ses-75b6b132-d998-4fba-8482-961418ac957d_behavior+ecephys+image.nwb,2020-11-11 17:04:55.260045+00:00,SWC_053,11,159,probe00,True,True,PGRNd,
sub-SWC-053/sub-SWC-053_ses-75b6b132-d998-4fba-8482-961418ac957d_behavior+ecephys+image.nwb,2020-11-11 17:04:55.260045+00:00,SWC_053,16,295,probe01,True,True,P5,
sub-SWC-053/sub-SWC-053_ses-239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a_behavior+ecephys+image.nwb,2020-11-10 17:44:55.604031+00:00,SWC_053,15,295,probe00,True,True,MV,
sub-SWC-053/sub-SWC-053_ses-239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a_behavior+ecephys+image.nwb,2020-11-10 17:44:55.604031+00:00,SWC_053,33,522,probe01,True,True,PB,
sub-SWC-052/sub-SWC-052_ses-22e04698-b974-4805-b241-3b547dbf37bf_behavior+ecephys+image.nwb,2020-10-21 19:40:54.444434+01:00,SWC_052,16,401,probe01,True,True,PRM,
sub-SWC-052/sub-SWC-052_ses-f84045b0-ce09-4ace-9d11-5ea491620707_behavior+ecephys+image.nwb,2020-10-23 22:23:32.570956+01:00,SWC_052,5,207,probe00,True,True,MB,
sub-SWC-052/sub-SWC-052_ses-f84045b0-ce09-4ace-9d11-5ea491620707_behavior+ecephys+image.nwb,2020-10-23 22:23:32.570956+01:00,SWC_052,12,335,probe01,True,True,ANcr2,
sub-SWC-052/sub-SWC-052_ses-7cb81727-2097-4b52-b480-c89867b5b34c_behavior+ecephys+image.nwb,2020-10-22 22:28:49.023280+01:00,SWC_052,12,139,probe00,True,True,APN,
sub-SWC-052/sub-SWC-052_ses-7cb81727-2097-4b52-b480-c89867b5b34c_behavior+ecephys+image.nwb,2020-10-22 22:28:49.023280+01:00,SWC_052,29,283,probe01,True,True,POL,
sub-SWC-052/sub-SWC-052_ses-fc14c0d6-51cf-48ba-b326-56ed5a9420c3_behavior+ecephys+image.nwb,2020-10-18 20:16:11.714003+01:00,SWC_052,64,381,probe00,True,True,IRN,
sub-SWC-052/sub-SWC-052_ses-1928bf72-2002-46a6-8930-728420402e01_behavior+ecephys+image.nwb,2020-10-20 20:09:51.398323+01:00,SWC_052,15,216,probe00,True,True,HATA,
sub-SWC-052/sub-SWC-052_ses-1928bf72-2002-46a6-8930-728420402e01_behavior+ecephys+image.nwb,2020-10-20 20:09:51.398323+01:00,SWC_052,34,537,probe01,True,True,MDRNd,
sub-SWC-052/sub-SWC-052_ses-7416f387-b302-4ca3-8daf-03b585a1b7ec_behavior+ecephys+image.nwb,2020-10-19 20:35:31.641686+01:00,SWC_052,11,357,probe00,True,True,SPVI,
sub-SWC-052/sub-SWC-052_ses-7416f387-b302-4ca3-8daf-03b585a1b7ec_behavior+ecephys+image.nwb,2020-10-19 20:35:31.641686+01:00,SWC_052,6,87,probe01,True,True,CUL4 5,
sub-SWC-052/sub-SWC-052_ses-45ef6691-7b80-4a43-bd1a-85fc00851ae8_behavior+ecephys+image.nwb,2020-10-17 16:32:40.937387+01:00,SWC_052,24,416,probe00,True,True,IRN,
sub-SWC-052/sub-SWC-052_ses-45ef6691-7b80-4a43-bd1a-85fc00851ae8_behavior+ecephys+image.nwb,2020-10-17 16:32:40.937387+01:00,SWC_052,24,368,probe01,True,True,MB,
sub-ZFM-01577/sub-ZFM-01577_ses-63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871_behavior+ecephys+image.nwb,2020-10-30 16:41:20.275756+00:00,ZFM-01577,57,576,probe00,True,True,CENT2,
sub-ZFM-01577/sub-ZFM-01577_ses-09b2c4d1-058d-4c84-9fd4-97530f85baf6_behavior+ecephys+image.nwb,2020-10-28 15:04:48+00:00,ZFM-01577,95,554,probe00,True,True,ProS,
sub-ZFM-01577/sub-ZFM-01577_ses-09b2c4d1-058d-4c84-9fd4-97530f85baf6_behavior+ecephys+image.nwb,2020-10-28 15:04:48+00:00,ZFM-01577,39,467,probe01,True,True,PARN,
sub-ZFM-01577/sub-ZFM-01577_ses-5d6aa933-4b00-4e99-ae2d-5003657592e9_behavior+ecephys+image.nwb,2020-10-29 15:38:41+00:00,ZFM-01577,33,469,probe00,True,True,CENT2,
